Genre,ArtistName,TrackName,Popularity,Duration
Blues,Otis Redding,(Sittin' On) the Dock of the Bay - Mono,69,163
Pop,BTS,Run,69,236
Pop,Nathaniel Rateliff & The Night Sweats,You Worry Me,69,214
Pop,ZAYN,No Candle No Light (feat. Nicki Minaj),69,195
Pop,Jason Isbell and the 400 Unit,If We Were Vampires,69,215
Rock,Journey,Faithfully,69,267
Rock,Gorillaz,Clint Eastwood,69,340
Pop,Harrison Storm,Sense of Home,69,265
Pop,DVBBS,IDWK,69,179
Pop,Wisin,"Escápate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel & Almighty) - Remix",69,386
Pop,Jaymes Young,I'll Be Good,69,248
Pop,Stray Kids,My Pace,69,189
Pop,Jay & The Americans,Come A Little Bit Closer,69,166
Pop,Sam Smith,Pray,69,221
Pop,Lupe Fiasco,The Show Goes On,69,239
Pop,Michael Jackson,Black or White - Single Version,69,202
Pop,Pitbull,International Love,69,227
Pop,Avril Lavigne,My Happy Ending,69,242
Folk,Iron & Wine,"Flightless Bird, American Mouth",69,242
Pop,Denzel Curry,Ultimate,69,189
Pop,Yandel,Sólo Mía (feat. Maluma),69,203
Pop,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",69,252
Pop,TOMORROW X TOGETHER,Nap of a star,69,243
Rock,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),69,186
Pop,Tee Grizzley,Jettski Grizzley (feat. Lil Pump),69,163
Pop,Tiësto,Red Lights,69,262
Pop,Julia Sheer,Little Talks,69,219
Pop,Akon,I Wanna Love You,69,247
Pop,BTS,Tear,69,284
Pop,Taylor Swift,Shake It Off,69,219
Rock,Barns Courtney,"""99""",69,199
Pop,The Romantics,What I Like About You,69,175
Hip-Hop,SZA,Drew Barrymore,69,231
Pop,Henry Jamison,Real Peach,69,233
Pop,Kodaline,Brother,69,201
Hip-Hop,mysticphonk,Haunt U,69,100
Pop,Sigrid,High Five,69,169
Dance,Culture Beat,Mr. Vain - Original Radio Edit,69,257
Rap,Dope,Die MF Die,69,186
Pop,Banda Los Recoditos,Mi Último Deseo,69,163
Pop,Rae Sremmurd,Perplexing Pegasus - From SR3MM,69,204
Pop,Dean Lewis,Lose My Mind,69,200
Pop,Bryce Vine,La La Land (feat. YG),69,177
Pop,Halloran & Kate,Capital Letters,69,222
Rock,Bring Me The Horizon,Throne,69,191
Pop,Yoke Lore,Truly Madly Deeply - Recorded at Spotify Studios NYC,69,190
Pop,Taylor Swift,September - Recorded at The Tracking Room Nashville,69,187
Pop,Next,Too Close,69,259
Rock,Michael Bolton,How Am I Supposed to Live Without You,69,255
Pop,Morgan Evans,Day Drunk,69,194
Rock,Bring Me The Horizon,ouch,69,109
Hip-Hop,Pretty Ricky,Grind With Me,69,237
Pop,Twenty One Pilots,Trees,69,267
Pop,Gavin Mikhail,"The Night We Met (from ""13 Reasons Why"")",69,177
Hip-Hop,Westside Connection,Gangsta Nation,69,293
Pop,Banda Los Recoditos,Me Sobrabas Tú,69,181
Pop,Peter Manos,You Don't Know Me,69,172
Pop,D12,My Band,69,298
Pop,BTS,Trivia 承 : Love,69,225
Pop,Lorde,Perfect Places,69,221
Pop,KIDS SEE GHOSTS,Cudi Montage,69,197
Pop,Ulices Chaidez,Que Bonito Es Querer,69,209
Pop,Snoop Dogg,Drop It Like It's Hot,69,266
Pop,Ab-Soul,Bloody Waters (with Anderson .Paak & James Blake),69,272
Pop,Ed Sheeran,Thinking out Loud,69,281
Rock,Van Halen,Runnin' with the Devil - 2015 Remaster,69,214
Pop,Wiz Khalifa,We Dem Boyz,69,224
Pop,Rihanna,SOS,69,238
Pop,M.I.A.,Bad Girls,69,227
Pop,Calvin Harris,Thinking About You (feat. Ayah Marar),69,247
Pop,Charlie Puth,One Call Away,69,194
Pop,Wisin,Todo Comienza en la Disco,69,268
Pop,Lady Gaga,Applause,69,212
Pop,J Boog,Let's Do It Again,69,192
Pop,Mike WiLL Made-It,23,69,252
Pop,BTS,Pied Piper,69,245
Pop,Borgeous,Make Me Yours,69,195
Pop,Shawn Mendes,Queen,69,204
Pop,Katy Perry,The One That Got Away - Acoustic,69,259
Pop,Bruno Mars,Straight Up & Down,69,198
Pop,Destiny's Child,"Independent Women, Pt. 1",69,221
Indie,Witt Lowry,HURT,68,260
Folk,Shannon Lay,Recording 15,68,242
Pop,Travis Scott,Maria I'm Drunk (feat. Justin Bieber & Young Thug),68,349
Hip-Hop,Mac Miller,Programs,68,190
Hip-Hop,Smokepurpp,123,68,170
Rock,Red Hot Chili Peppers,Around The World,68,238
Pop,Janet Jackson,Together Again,68,301
Pop,Aventura,Por un Segundo,68,255
Rap,Russ,Cherry Hill,68,222
R&B,The Weeknd,Tell Your Friends,68,334
Folk,Phillip Phillips,"Gone, Gone, Gone",68,209
R&B,The Weeknd,High For This,68,247
Rap,Trippie Redd,Diamond Minds,68,185
Rock,Placebo,Every You Every Me,68,213
Rock,Jewel,You Were Meant For Me,68,254
Folk,"Crosby, Stills, Nash & Young",Ohio,68,183
Rap,Chance the Rapper,Smoke Break (feat. Future),68,226
Rock,Audioslave,Be Yourself,68,278
Rap,Trippie Redd,Missing My Idols,68,146
Dance,Olivia Holt,History,68,203
Dance,Crowded House,Weather With You,68,224
Rap,gianni & kyle,5 shots,68,181
Reggaeton,J Balvin,Ahora,68,254
R&B,Demi Lovato,Skyscraper,68,221
Pop,Melii,HML,68,179
Rock,The Rolling Stones,"Paint It, Black - Mono",68,204
Rap,Kanye West,Blood On The Leaves,68,359
Pop,DREAMCATCHER,PIRI,68,206
Hip-Hop,Night Lovell,Joan of Arc,68,145
Hip-Hop,MC Davo,Desde Cero (feat. Santa Fe Klan),68,193
Indie,Elohim,Sleepy Eyes,68,202
Rap,Kanye West,Pt. 2,68,130
Hip-Hop,Meek Mill,Respect The Game,68,192
Pop,Drake,Started From the Bottom,68,174
Indie,Møme,Aloha,68,218
Pop,Jonas Brothers,Play My Music,68,197
Indie,Charlotte Day Wilson,Work,68,224
Rap,YG,SUU WHOOP,68,185
Dance,Julia Michaels,In This Place,68,201
Rock,Simple Plan,Perfect,68,277
Pop,BTS,Paradise,68,211
Reggaeton,Cauty,Ta To Gucci,68,174
Pop,P!nk,Just Like a Pill,68,237
Children’s Music,Thousand Foot Krutch,Courtesy Call,68,236
R&B,The Weeknd,Shameless,68,253
Pop,Skylar Grey,Everything I Need - Film Version,68,196
R&B,Demi Lovato,Really Don't Care,68,201
Dance,Ariana Grande,Leave Me Lonely,68,229
Folk,The Kinks,Lola - Coca Cola Version,68,241
Pop,Shawn Mendes,Mercy - Acoustic,68,219
Dance,Deorro,Bailar - Radio Edit,68,137
Dance,Prince Royce,Corazon Sin Cara,68,211
Jazz,Puerto Rican Power,Tu Cariñito,68,251
R&B,The Internet,Wanna Be,68,267
Rap,Childish Gambino,IV. Sweatpants,68,180
Pop,NCT 127,Cherry Bomb,68,236
Hip-Hop,Wiz Khalifa,Real Rich (feat. Gucci Mane),68,124
Pop,MNEK,Colour,68,201
Ska,Los Fabulosos Cadillacs,Siguiendo La Luna - Remasterizado 2008,68,291
R&B,Kelly Clarkson,Never Enough,68,204
Rap,Lil Baby,Never Needed No Help,68,195
Dance,Justice,D.A.N.C.E,68,242
Dance,Ace of Base,The Sign,68,191
Rap,Kanye West,Wouldn't Leave,68,205
Rock,Foo Fighters,Walk,68,255
Pop,BIGBANG,FXXK IT,68,231
Pop,Lenin Ramírez,Hierba de Receta,68,193
Pop,Katy Perry,Wide Awake,68,220
Pop,Taylor Swift,You Belong With Me,68,231
Dance,Robin Schulz,Unforgettable,68,225
Dance,PRETTYMUCH,"10,000 Hours",68,193
Ska,Los Fabulosos Cadillacs,Matador - Remasterizado 2008,68,275
Pop,Rita Ora,I Will Never Let You Down,68,203
Dance,Jeremy Zucker,better off - filous remix,68,176
Dance,Alesso,Is That For Me,68,169
Pop,Chris Burton,Love Letters,68,193
Pop,Maroon 5,One More Night,68,219
Rock,Welshly Arms,Learn To Let Go,68,214
Rock,Imagine Dragons,Mouth Of The River,68,221
Dance,Melanie Martinez,Soap,68,209
Country,Chris Stapleton,Fire Away,68,244
Dance,Ansel Elgort,All I Think About Is You,68,188
Indie,The Mayries,Back To You,68,219
Dance,Melanie Martinez,Mrs. Potato Head,68,217
Country,Florida Georgia Line,Anything Goes,68,218
Indie,Sleeping At Last,Turning Page,68,255
Hip-Hop,Lil Durk,No Label,68,144
Pop,Steve Aoki,Mayhem,68,157
Rock,Kate Bush,Wuthering Heights,68,269
Rock,Foals,Mountain At My Gates,68,244
Country,Morgan Wallen,The Way I Talk,68,208
Indie,Charlotte Lawrence,Just The Same,68,211
Hip-Hop,Lil Pump,Too Much Ice (feat. Quavo),68,172
Pop,Maroon 5,Harder To Breathe,68,173
Folk,Daryl Hall & John Oates,Rich Girl,68,142
Pop,One Direction,No Control,68,199
Dance,Ariana Grande,They Don't Know,68,197
Children’s Music,Glass Animals,Youth,68,230
Country,Kenny Chesney,American Kids,68,182
Indie,Oh Wonder,Drive,68,196
Hip-Hop,Lil Peep,Girls,68,240
Country,Chris Janson,Drunk Girl,68,207
Pop,Avril Lavigne,I'm with You,68,223
Hip-Hop,Farid Bang,INTERNATIONAL GANGSTAS,68,286
Hip-Hop,Rilès,Marijuana,68,162
Indie,Tom Misch,It Runs Through Me,68,261
Dance,Soft Cell,Tainted Love,68,153
Hip-Hop,Jalen Santoy,Foreplay,68,173
Pop,Galantis,Love On Me,68,205
Rock,Natalia Lafourcade,Lo Que Construimos,68,279
Rock,Muse,Time Is Running Out,68,237
Pop,Remmy Valenzuela,Mi Princesa,68,183
Rock,Mudvayne,Happy?,68,216
Rock,Juanes,Fotografía,68,238
Rock,Kabah,La Calle De Las Sirenas,68,236
Hip-Hop,Smooky MarGielaa,"Flight To Memphis (feat. Chris Brown, Juicy J & A$AP Rocky)",68,215
Pop,Tina Turner,What's Love Got to Do with It,68,226
Rock,ZZ Top,Gimme All Your Lovin',68,241
Indie,Craig Cardiff,Dirty Old Town,68,246
Reggaeton,Natti Natasha,Te Lo Dije,68,192
Hip-Hop,TLC,Creep,68,268
Indie,Honeywater,So Little Time,68,220
Dance,Carly Rae Jepsen,Call Me Maybe,68,193
Country,Walker Hayes,90's Country,68,172
Indie,Kiiara,Messy,68,169
Country,Dierks Bentley,Drunk On A Plane,68,254
Pop,Galantis,Peanut Butter Jelly,68,203
Indie,Blind Pilot,3 Rounds and a Sound,68,266
Pop,A$AP Rocky,Canal St.,68,227
Dance,Kehlani,Keep On,68,209
Folk,John Lennon,Happy Xmas (War Is Over) - Remastered,68,213
Country,Brooks & Dunn,Neon Moon,68,263
Country,Zac Brown Band,Homegrown,68,205
Reggaeton,Kevin Roldan,Pa Tu Casa,68,291
Children’s Music,The Strokes,Someday,68,183
Dance,Melanie Martinez,Pity Party,68,204
Country,Walker Hayes,You Broke Up with Me,68,197
Indie,Olivia O'Brien,Love Myself,68,213
Rock,Laura Branigan,Gloria - LP Single Version,68,295
Country,Billy Currington,It Don't Hurt Like It Used To,68,184
Rock,Kings of Leon,Waste A Moment,68,183
Country,Tim McGraw,Humble And Kind,68,259
Pop,Natti Natasha,Quien Sabe,68,271
Dance,Alec Benjamin,1994,68,184
Indie,Maisie Peters,Feels Like This,68,223
Country,Easton Corbin,A Girl Like You,68,217
Indie,Hey Violet,Hoodie,68,219
Children’s Music,Third Eye Blind,Jumper - 1998 Edit,68,272
Indie,Seafret,Oceans,68,216
Pop,The Beach Boys,Wouldn't It Be Nice - Remastered,68,145
Rap,Vigiland,Take This Ride,68,203
Pop,Dua Lipa,Hotter Than Hell,68,187
Country,George Strait,Check Yes Or No,68,200
Hip-Hop,Eminem,Bitch Please II,68,288
Rap,Lil Wayne,How To Love,68,240
Rap,Lil Uzi Vert,Top,68,236
Indie,Phum Viphurit,Lover Boy,68,236
Folk,Arcade Fire,Wake Up,68,335
Pop,Lana Del Rey,High By The Beach,68,257
Hip-Hop,Lil Peep,Leanin',68,206
Pop,Lauv,The Other,68,189
Rock,AC/DC,Rock N Roll Train,68,261
Rap,Blueface,Freak Bitch,68,105
Rap,2Pac,California Love - Original Version,68,284
Rock,Audioslave,Cochise,68,222
Rock,Faith No More,Epic,68,293
Pop,Matisse & Sadko,Don’t Tell Me,68,173
Pop,Wale,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",68,228
Pop,Three Days Grace,Infra-Red,68,230
Rap,Lil Wayne,Mrs. Officer,68,286
Pop,The 1975,I Like America & America Likes Me,68,206
Indie,Radical Face,"Welcome Home, Son",68,287
Pop,Anne-Marie,Alarm,68,205
Pop,One Direction,If I Could Fly,68,230
Hip-Hop,Eminem,Legacy,68,296
Hip-Hop,La Factoria,Todavia,68,203
Dance,The Wanted,Glad You Came,68,198
Hip-Hop,Canserbero,Jeremías 17-5,68,318
Pop,David Guetta,Flames - Pink Panda Remix,68,228
Indie,Halsey,Eyes Closed,68,202
Rock,The Beatles,Revolution - Remastered 2009,68,205
Pop,Céline Dion,The Power of Love,68,342
Pop,James Bay,Slide,68,203
Indie,Halsey,New Americana,68,183
Rock,Hombres G,El Ataque De Las Chicas Cocodrilo,68,184
Rock,Ricardo Arjona,El Problema,68,330
Indie,Bazanji,2019,68,112
Children’s Music,KALEO,All The Pretty Girls,68,269
Hip-Hop,"Gotay ""El Autentiko""",Yo Me La Robé,68,221
Rock,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,68,124
Hip-Hop,Belly,Might Not,68,224
Rock,System Of A Down,Sugar,68,153
Hip-Hop,Wu-Tang Clan,Wu-Tang Clan Aint Nuthing ta F' Wit,68,216
Rock,Zoé,Love,68,203
Rock,James Bay,Wild Love,68,197
Indie,Rosie Carney,Thousand (feat. Lisa Hannigan),68,206
Pop,BTS,Let Go,68,299
Soul,Amy Winehouse,Love Is A Losing Game,68,154
Rock,Natalia Lafourcade,Tú Sí Sabes Quererme (feat. Los Macorinos),68,244
Pop,BTS,BTS Cypher 4,68,294
Pop,Kygo,Stranger Things (feat. OneRepublic) - Alan Walker Remix,68,178
Rock,Twenty One Pilots,Ode To Sleep,68,308
Pop,dodie,Monster,68,245
Pop,Sia,Helium (Sia vs. David Guetta & Afrojack),68,237
Dance,t.A.T.u.,All The Things She Said,68,214
Pop,Lady Gaga,Joanne,68,196
Dance,Deorro,Five Hours,68,326
Pop,Michael Jackson,Black or White,68,254
Rock,Fleetwood Mac,Rhiannon,68,252
Indie,John Roa,Oks Lang,68,336
Pop,Grey,Want You Back,68,176
Folk,Billy Joel,Vienna,68,214
Rock,Creedence Clearwater Revival,Lookin' Out My Back Door,68,152
Rock,Journey,Separate Ways (Worlds Apart),68,323
Rap,Timmies,Loosing Interest,68,117
Rock,Bon Jovi,Runaway,68,230
Rock,Metallica,One (Remastered),68,446
Pop,Tom Petty,I Won't Back Down,68,178
Rock,Crossfade,Cold,68,194
Rock,Wallows,Pleaser,68,187
Indie,Clementine Duo,2U - Acoustic Version,68,208
Pop,Mamamoo,Starry Night,68,211
Rock,Stevie Nicks,Edge of Seventeen,68,329
Dance,Tungevaag & Raaban,Bad Boy (feat. Luana Kiara),68,190
Rock,Neil Young,Old Man - 2009 Remaster,68,202
Pop,My Chemical Romance,Na Na Na [Na Na Na Na Na Na Na Na Na],68,205
Rock,Little Big Town,Girl Crush,68,193
Reggaeton,Karol G,Ahora Me Llama,68,235
Rap,The Weeknd,A Lonely Night,68,220
Pop,Pierce The Veil,King For A Day,68,236
Soul,Bill Withers,Lean on Me,68,258
Pop,Herencia de Patrones,Cosas De La Clica,68,140
Pop,Lukas Graham,Mama Said,68,206
Rock,The Black Crowes,Hard To Handle,68,188
Rock,Eve 6,Inside Out,68,219
Pop,BTS,Silver Spoon,68,233
Rock,Tame Impala,Eventually,68,318
Hip-Hop,DaBaby,Next Song,68,79
Soul,Verzache,Needs,68,177
Pop,Kero Kero Bonito,Flamingo,68,197
Rock,Eric Church,Drink In My Hand,68,191
Electronic,Valentino Khan,Lick It,68,216
Rock,Meredith Brooks,Bitch,68,252
Pop,Sabrina Carpenter,Paris,68,218
Rock,Michael Bolton,When a Man Loves a Woman,68,231
Pop,Taylor Swift,Dancing With Our Hands Tied,68,211
Pop,ASTRO,All Night,68,223
Soul,Seinabo Sey,Younger - Kygo Remix,68,351
Rock,Elton John,Crocodile Rock,68,235
Rap,Juice WRLD,Rider,68,192
Pop,Ed Sheeran,One,68,252
Pop,Cornelio Vega y su Dinastia,Fue un Error Amarte,68,164
Hip-Hop,"quickly, quickly",Getsomerest/sleepwell,68,332
Dance,Felix Jaehn,Hot2Touch,68,160
Reggaeton,Alex Rose,Darte,68,239
Pop,NCT 127,Regular - English Version,68,219
Indie,Peking Duk,Fire,68,226
Children’s Music,Avenged Sevenfold,Afterlife,68,352
Hip-Hop,Flyboy Tarantino,"Love Hard, Fall Fast",68,182
Pop,Spice Girls,2 Become 1,68,241
Dance,Don Diablo,You're Not Alone (feat. Kiiara),68,187
Pop,Shakira,"Ciega, Sordomuda",68,267
Reggaeton,Lyanno,Pa Mi,68,230
R&B,Rels B,Made In Taiwan,68,153
Pop,SUNMI,Heroine,68,195
Dance,OMI,Masterpiece (with Felix Jaehn),68,180
Rock,Toploader,Dancing in the Moonlight - 2001 Remix,68,233
Reggaeton,Alex Rose,More More,68,204
Rock,Mountain,Mississippi Queen,68,151
Rock,Metallica,Master of Puppets (Remastered),68,515
Folk,Dermot Kennedy,After Rain,68,294
Reggaeton,Alex Rose,Me Odias?,68,234
Pop,Sam Smith,Money On My Mind,68,192
Rock,The Doors,Soul Kitchen,68,213
Rock,John Mellencamp,Hurts So Good,68,218
Pop,Ariana Grande,Bad Decisions,68,226
Rap,Juice WRLD,Won’t Let Go,68,200
Pop,TWICE,Heart Shaker,68,186
Indie,Orange & Lemons,Hanggang Kailan - Umuwi Ka Na Baby,68,261
Pop,Justin Timberlake,Suit & Tie,68,326
Dance,Juan Magán,Le Encanta,68,188
Pop,Cuco,Drown,68,234
Dance,ALMA,Chasing Highs,68,195
Indie,Ben&Ben,Leaves,68,310
Dance,James Arthur,Naked - Acoustic Version,68,230
Soul,Barry White,"You're The First, The Last, My Everything",68,208
Rap,Rockie Fresh,Must Be,68,161
Alternative,Tierra Whack,Hungry Hippo,68,60
Children’s Music,Shinedown,Second Chance,68,222
Rock,Tame Impala,Yes I'm Changing,68,270
Indie,Paul Rey,Fool For You,68,196
Rock,David Lee Murphy,Dust On The Bottle,68,224
Pop,Shania Twain,Any Man Of Mine,68,246
World,Manu Chao,Bongo Bong,68,158
Children’s Music,Callalily,Magbalik,68,326
Hip-Hop,$uicideBoy$,LTE,68,133
Rock,Imagine Dragons,Roots,68,174
Rock,Imagine Dragons,I’ll Make It Up To You,68,262
Rock,grandson,Despicable,68,223
Pop,Stanaj,Romantic - NOTD Remix,68,184
Pop,Everclear,Santa Monica,68,191
Pop,Marc Anthony,Valió la Pena - Salsa Version,68,289
Alternative,Hombres G,Devuélveme a mi chica,68,194
Pop,Mary Wells,My Guy,68,174
Rap,Lil Pump,Vroom Vroom Vroom,68,113
Dance,Tujamo,Drop That Low (When I Dip),68,160
Children’s Music,Five Finger Death Punch,Wrong Side of Heaven,68,271
Rap,Tyga,Sip A Lil (feat. Gucci Mane),68,278
Rock,Scorpions,Send Me An Angel,68,273
Pop,Grace VanderWaal,Moonlight,68,174
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",68,433
Rock,Queen,I Want To Break Free,68,223
Rock,Nickelback,When We Stand Together,68,190
Pop,Panic! At The Disco,"The Good, The Bad And The Dirty",68,171
Dance,Luis Fonsi,Apaga La Luz,68,212
Classical,Ludwig van Beethoven,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",68,315
Rap,Linkin Park,Given Up,68,189
Rap,Logic,Broken People (with Logic & Rag'n'Bone Man),68,212
Dance,Vicetone,Nevada (feat. Cozi Zuehlsdorff),68,208
Movie,Nathan Lane,"Hakuna Matata - From ""The Lion King""/Soundtrack",68,213
Pop,Sebastian Yatra,My Only One (No Hay Nadie Más),68,198
Rock,Stone Sour,Absolute Zero,68,229
Pop,Harry Styles,Meet Me in the Hallway,68,227
Pop,CHUNG HA,Roller Coaster,68,212
Alternative,Hombres G,Te quiero,68,225
Pop,NCT DREAM,We Go Up,68,183
Pop,Selena Gomez,Back To You - Joey Pecoraro Remix,68,226
Hip-Hop,Future,Last Breath,68,239
Pop,50 Cent,Disco Inferno,68,214
Rock,System Of A Down,Radio/Video,68,249
Rap,Disturbed,Are You Ready,68,261
Pop,WINNER,REALLY REALLY,68,203
Pop,Camila,Coleccionista de Canciones,68,306
Dance,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) - Acoustic",68,212
Dance,Bryan Ferry,Slave To Love,68,266
Reggaeton,Ozuna,Egoísta,68,247
Rock,Taking Back Sunday,Cute Without The 'E' (Cut From The Team),68,211
Rap,Linkin Park,A Place For My Head,68,184
Rap,G-Unit,Poppin' Them Thangs,68,240
Pop,Panic! At The Disco,Golden Days,68,254
Children’s Music,Vicentico,No Te Apartes de Mí,68,198
Pop,Calvin Harris,Faking It (feat. Kehlani & Lil Yachty),68,240
Pop,Bhad Bhabie,Hi Bich,68,104
Rock,Foghat,Slow Ride,68,232
Reggaeton,Mambo Kingz,Me Reclama,68,187
Pop,Irene Cara,What A Feeling,68,244
Rock,Imagine Dragons,On Top Of The World,68,189
Pop,The Zombies,Time Of The Season (Mono Version),68,214
Movie,Mandy Moore,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",68,152
Soul,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",68,233
Rap,Nick Jonas,"Introducing Me - From ""Camp Rock 2: The Final Jam""",68,186
Children’s Music,Rob Zombie,Dragula,68,222
Rock,Travis Tritt,It's A Great Day To Be Alive,68,241
Pop,Dennis Lloyd,Leftovers,68,192
Rock,Tonic,If You Could Only See,68,261
Rock,Lou Reed,Perfect Day,68,225
Pop,Cheat Codes,Sex,68,228
Dance,Oliver Heldens,What The Funk (feat. Danny Shah) - Steve Aoki Remix,68,251
Dance,Timmy Trumpet,Mufasa,68,167
Pop,Granger Smith,Happens Like That,68,171
Rap,Theory of a Deadman,Angel,68,202
Pop,BTS,Butterfly,68,238
Rock,Gavin DeGraw,Not Over You,68,218
Pop,El Fantasma,Dolor y Amor,68,159
Hip-Hop,Kris Kross,Jump,68,195
Soul,The Staple Singers,I'll Take You There,68,196
Soul,Alicia Keys,Raise A Man,68,373
Electronic,Verbus,Trust in Me,68,163
Dance,Gigi D'Agostino,L'amour Toujours (Small Mix),68,242
Dance,Hardwell,Bella Ciao,68,203
Children’s Music,Nickelback,Rockstar,68,252
Rock,Muse,Thought Contagion,68,206
Children’s Music,Ozzy Osbourne,"Mama, I'm Coming Home",68,251
Pop,Banda Clave Nueva De Max Peraza,Cuál Adiós,68,209
Dance,CID,Werk,68,172
Folk,Bad Company,Feel Like Makin' Love - 2015 Remastered Version,68,313
Pop,Sigrid,Sucker Punch,68,194
Movie,Lea Salonga,"A Whole New World - From ""Aladdin"" / Soundtrack Version",68,160
Children’s Music,Alice In Chains,Rooster,68,374
Pop,Maddie & Tae,Die From A Broken Heart,68,188
Pop,The Goo Goo Dolls,Name,68,270
Movie,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",68,224
Movie,Joseph Williams,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",68,177
Pop,Bruno Mars,Calling All My Lovelies,68,250
Reggaeton,Ozuna,Haciéndolo,68,232
Pop,NCT,Baby Don’t Stop,68,183
Rock,Guns N' Roses,Civil War,68,462
Children’s Music,Los Amigos Invisibles,Mentiras,68,201
Rock,Pink Floyd,Hey You,68,278
Pop,Lana Del Rey,West Coast,68,256
Rock,Twenty One Pilots,Truce,68,142
Pop,A$AP Rocky,Kids Turned Out Fine,68,183
Pop,Steve Aoki,Pretender (feat. Lil Yachty & AJR),68,188
Pop,Lulleaux,Contact,68,141
Pop,Kodaline,The One,68,232
Pop,Troye Sivan,Animal,68,265
Pop,Selena Gomez,Hands To Myself,68,200
Rap,OutKast,The Way You Move (feat. Sleepy Brown) - Club Mix,68,234
Indie,Radiohead,Exit Music (For a Film),68,267
Pop,H.I.N.P (Hot Issue of Ntl. Producers),Rumor,68,197
R&B,Still Woozy,Lucy,68,142
Rap,PnB Rock,TTM (feat. Wiz Khalifa & NGHTMRE),68,212
Rap,Migos,Kelly Price (feat. Travis Scott),68,363
Folk,Juke Ross,Colour Me,68,211
Hip-Hop,Metro Boomin,Up To Something (feat. Travis Scott & Young Thug),68,184
Hip-Hop,Big Sean,So Good (& Metro Boomin),68,268
Dance,The Chainsmokers,You Owe Me,68,190
Pop,Calvin Harris,Let's Go (feat. Ne-Yo),68,232
Rap,Drake,Childs Play,68,241
Rap,NF,My Life,68,215
Indie,The Band CAMINO,2 / 14,68,163
Hip-Hop,Hector & Tito,Baila Morena - Original Reggaeton Mix,68,187
Indie,The xx,Angels,68,171
Dance,Charlotte Lawrence,Psychopath - Recorded at Spotify Studios NYC,68,175
R&B,Joji,I Don't Wanna Waste My Time,68,164
R&B,Jorja Smith,Goodbyes,68,230
R&B,Jorja Smith,Teenage Fantasy,68,226
Rap,J. Cole,Can't Get Enough,68,225
Rock,Foo Fighters,Monkey Wrench,68,231
Children’s Music,Skillet,Awake and Alive,68,209
Rap,Drake,Feel No Ways,68,240
Jazz,The Pharcyde,Passin' Me By,68,303
Pop,BTS,Intro: Singularity,68,196
Rock,Scorpions,Rock You Like a Hurricane,68,255
Blues,The Black Keys,Walk Across The Water,68,235
Indie,The White Stripes,Icky Thump,68,254
Rap,Meek Mill,Millidelphia (feat. Swizz Beatz),68,215
Rock,Nirvana,About A Girl,68,166
R&B,Rihanna,S&M,68,243
Dance,Sabrina Carpenter,Thumbs,68,216
R&B,Kali Uchis,Just A Stranger (feat. Steve Lacy),68,177
Pop,BTS,Danger,68,245
Rock,Gerry Rafferty,Baker Street,68,365
Indie,Hoodie Allen,Surprise Party (feat. Blackbear),68,188
Rap,J. Cole,Forbidden Fruit,68,268
